match_id,inning,player_id,player,bat_inning,ball_inning,ball_faced,run_scored,4s,6s,50s,100s,ball_delivered,run_given,wicket,catch,stump,run_out,dismissed_by,dismissal_type,dream11_score
452,1,316,MS Dhoni,1,0,11,24,2,2,0,0,0,0,0,0,0,0,Z Khan,caught,30
452,1,393,RA Jadeja,1,0,4,7,1,0,0,0,0,0,0,1,0,0,Z Khan,caught and bowled,16
452,1,424,S Badrinath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,1,310,MM Sharma,0,1,0,0,0,0,0,0,7,14,1,0,0,0,0,0,19
452,1,129,DJ Bravo,1,1,10,11,0,1,0,0,12,26,1,0,0,0,R Vinay Kumar,caught,32
452,1,217,JO Holder,0,1,0,0,0,0,0,0,6,20,0,0,0,0,0,0,-6
452,1,103,CH Morris,0,1,0,0,0,0,0,0,13,24,0,0,0,0,0,0,-6
452,1,375,R Ashwin,0,1,0,0,0,0,0,0,12,22,0,0,0,0,0,0,-6
453,0,315,MS Bisla,1,0,19,15,3,0,0,0,0,0,0,0,0,0,NLTC Perera,caught,18
453,0,158,G Gambhir,1,0,19,10,0,0,0,0,0,0,0,0,0,0,0,run out,6
453,0,212,JH Kallis,1,1,29,24,2,0,0,0,6,13,0,0,0,0,DW Steyn,caught,20
453,0,152,EJG Morgan,1,0,9,9,1,0,0,0,0,0,0,0,0,0,KV Sharma,lbw,10
453,0,557,YK Pathan,1,1,29,49,3,3,0,0,25,29,0,0,0,0,0,0,58
453,0,404,RN ten Doeschate,1,0,5,1,0,0,0,0,0,0,0,0,0,0,A Mishra,lbw,-5
453,0,349,P Dogra,1,0,8,5,0,0,0,0,0,0,0,1,0,0,DW Steyn,caught,11
453,0,480,SP Narine,1,1,2,1,0,0,0,0,25,11,1,0,0,0,Anand Rajan,caught,28
453,0,190,Iqbal Abdulla,1,1,3,2,0,0,0,0,23,29,3,0,0,0,0,0,75
453,0,327,Mohammed Shami,0,1,0,0,0,0,0,0,26,32,1,0,0,0,0,0,25
453,0,365,PJ Sangwan,0,1,0,0,0,0,0,0,12,18,0,0,0,0,0,0,-2
453,1,360,PA Patel,1,0,38,47,7,0,0,0,0,0,0,0,0,0,Iqbal Abdulla,lbw,54
453,1,427,S Dhawan,1,0,35,42,3,2,0,0,0,0,0,1,0,0,Iqbal Abdulla,lbw,57
453,1,162,GH Vihari,1,0,16,6,0,0,0,0,0,0,0,0,0,0,Iqbal Abdulla,caught,0
453,1,110,CL White,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,run out,6
453,1,81,BB Samantray,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,6
453,1,250,KV Sharma,0,1,0,0,0,0,0,0,18,15,1,0,0,0,0,0,27
453,1,9,A Mishra,0,1,0,0,0,0,0,0,24,20,2,0,0,0,0,0,52
453,1,136,DJG Sammy,1,1,12,17,0,2,0,0,6,9,0,0,0,0,0,0,19
453,1,339,NLTC Perera,1,1,10,4,0,0,0,0,24,35,1,2,0,0,Mohammed Shami,bowled,39
453,1,61,Anand Rajan,0,1,0,0,0,0,0,0,26,23,1,0,0,0,0,0,27
453,1,150,DW Steyn,0,1,0,0,0,0,0,0,25,28,2,0,0,0,0,0,50
454,0,297,MEK Hussey,1,0,58,86,10,2,1,0,0,0,0,2,0,0,0,0,124
454,0,285,M Vijay,1,0,20,23,2,0,0,0,0,0,0,2,0,0,KA Pollard,caught,41
454,0,466,SK Raina,1,0,42,82,5,5,1,0,0,0,0,2,0,0,0,0,121
454,0,129,DJ Bravo,0,1,0,0,0,0,0,0,18,9,3,2,0,0,0,0,97
454,0,393,RA Jadeja,0,1,0,0,0,0,0,0,24,31,3,0,0,0,0,0,75
454,0,375,R Ashwin,0,1,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0
454,0,103,CH Morris,0,1,0,0,0,0,0,0,19,27,1,1,0,0,0,0,33
454,0,204,JA Morkel,0,1,0,0,0,0,0,0,19,28,1,0,0,0,0,0,25
454,0,310,MM Sharma,0,1,0,0,0,0,0,0,22,32,2,0,0,0,0,0,50
454,1,145,DR Smith,1,0,29,68,6,5,1,0,0,0,0,1,0,0,RA Jadeja,caught,100
454,1,51,AP Tare,1,0,7,7,1,0,0,0,0,0,0,0,0,0,JA Morkel,caught,8
454,1,237,KD Karthik,1,0,18,11,1,0,0,0,0,0,0,0,0,0,RA Jadeja,lbw,10
454,1,400,RG Sharma,1,0,15,8,0,0,0,0,0,0,0,0,0,0,CH Morris,caught,4
454,1,57,AT Rayudu,1,0,14,15,1,0,0,0,0,0,0,0,0,0,MM Sharma,caught,16
454,1,232,KA Pollard,1,1,16,24,1,2,0,0,18,28,1,0,0,0,RA Jadeja,caught,52
454,1,368,PP Ojha,1,1,2,0,0,0,0,0,12,20,0,0,0,0,MM Sharma,caught,-10
454,1,469,SL Malinga,1,1,2,0,0,0,0,0,24,46,0,0,0,0,DJ Bravo,caught,-12
454,1,179,Harbhajan Singh,1,1,4,0,0,0,0,0,24,26,0,0,0,0,DJ Bravo,caught,-6
454,1,309,MM Patel,0,1,0,0,0,0,0,0,18,32,0,0,0,0,0,0,-4
454,1,299,MG Johnson,1,1,7,6,0,0,0,0,24,40,0,0,0,0,DJ Bravo,caught,2
455,0,360,PA Patel,1,0,3,1,0,0,0,0,0,0,0,0,0,0,VS Malik,caught,-5
455,0,427,S Dhawan,1,0,39,33,3,0,0,0,0,0,0,0,0,0,JP Faulkner,caught,36
455,0,162,GH Vihari,1,0,8,1,0,0,0,0,0,0,0,0,0,0,VS Malik,caught,-5
455,0,110,CL White,1,0,28,31,5,0,0,0,0,0,0,0,0,0,SK Trivedi,caught,36
455,0,136,DJG Sammy,1,1,22,29,0,3,0,0,20,27,2,1,0,0,0,run out,93
455,0,339,NLTC Perera,1,1,8,11,1,1,0,0,18,14,0,0,0,0,SR Watson,caught,18
455,0,81,BB Samantray,1,0,12,14,2,0,0,0,0,0,0,0,0,0,0,run out,16
455,0,250,KV Sharma,1,1,2,2,0,0,0,0,12,24,1,1,0,0,0,0,29
455,0,150,DW Steyn,1,1,2,4,0,0,0,0,26,23,1,0,0,0,0,0,31
455,0,9,A Mishra,0,1,0,0,0,0,0,0,24,16,1,0,0,0,0,0,29
455,0,184,I Sharma,0,1,0,0,0,0,0,0,18,31,1,0,0,0,0,0,21
455,1,380,R Dravid,1,0,10,12,3,0,0,0,0,0,0,0,0,0,I Sharma,caught,15
455,1,45,AM Rahane,1,0,20,18,0,1,0,0,0,0,0,0,0,0,A Mishra,caught and bowled,20
455,1,128,DH Yagnik,1,0,4,0,0,0,0,0,0,0,0,1,0,0,DJG Sammy,bowled,2
455,1,492,SV Samson,1,0,21,10,0,0,0,0,0,0,0,1,0,0,DW Steyn,lbw,12
455,1,86,BJ Hodge,1,0,31,54,2,5,1,0,0,0,0,0,0,0,0,0,74
455,1,389,R Shukla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1,491,STR Binny,1,1,6,2,0,0,0,0,6,2,0,0,0,0,DJG Sammy,bowled,2
455,1,241,KK Cooper,0,1,0,0,0,0,0,0,26,36,0,2,0,0,0,0,16
455,1,467,SK Trivedi,0,1,0,0,0,0,0,0,24,20,1,1,0,0,0,0,35
455,1,483,SR Watson,1,1,15,24,5,0,0,0,25,32,2,0,0,0,KV Sharma,caught,79
455,1,219,JP Faulkner,1,1,11,11,2,0,0,0,25,28,2,0,0,0,0,0,63
455,1,541,VS Malik,0,1,0,0,0,0,0,0,18,14,2,0,0,0,0,0,54
456,0,380,R Dravid,1,0,37,43,7,0,0,0,0,0,0,0,0,0,Harbhajan Singh,caught,50
456,0,45,AM Rahane,1,0,19,21,3,0,0,0,0,0,0,1,0,0,Harbhajan Singh,bowled,32
456,0,483,SR Watson,1,1,8,6,1,0,0,0,17,35,1,0,0,0,Harbhajan Singh,caught,26
456,0,492,SV Samson,1,0,2,0,0,0,0,0,0,0,0,2,0,0,SL Malinga,caught,10
456,0,491,STR Binny,1,1,18,27,3,1,0,0,6,11,1,0,0,0,KA Pollard,caught,51
456,0,86,BJ Hodge,1,0,21,19,2,0,0,0,0,0,0,0,0,0,0,0,21
456,0,241,KK Cooper,1,1,2,4,1,0,0,0,25,35,2,1,0,0,KA Pollard,caught,63
456,0,128,DH Yagnik,1,0,18,31,5,0,0,0,0,0,0,0,0,0,0,0,36
456,0,467,SK Trivedi,0,1,0,0,0,0,0,0,24,25,1,0,0,0,0,0,25
456,0,219,JP Faulkner,0,1,0,0,0,0,0,0,26,37,1,0,0,0,0,0,25
456,0,541,VS Malik,0,1,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0
456,1,145,DR Smith,1,0,47,62,6,2,1,0,0,0,0,1,0,0,STR Binny,caught,88
456,1,51,AP Tare,1,0,27,35,3,2,0,0,0,0,0,0,0,0,KK Cooper,caught,42
456,1,237,KD Karthik,1,0,17,22,3,0,0,0,0,0,0,0,0,0,KK Cooper,caught,25
456,1,400,RG Sharma,1,0,8,2,0,0,0,0,0,0,0,2,0,0,SK Trivedi,bowled,12
456,1,57,AT Rayudu,1,0,12,17,1,1,0,0,0,0,0,0,0,0,SR Watson,bowled,20
456,1,232,KA Pollard,1,1,6,11,0,1,0,0,6,6,2,0,0,0,JP Faulkner,caught,63
456,1,469,SL Malinga,0,1,0,0,0,0,0,0,27,43,1,0,0,0,0,0,23
456,1,179,Harbhajan Singh,1,1,4,6,1,0,0,0,25,23,3,2,0,0,0,0,100
456,1,368,PP Ojha,0,1,0,0,0,0,0,0,24,36,0,0,0,0,0,0,-2
456,1,379,R Dhawan,1,1,2,4,1,0,0,0,24,34,0,0,0,0,0,0,5
456,1,299,MG Johnson,0,1,0,0,0,0,0,0,19,23,0,0,0,0,0,0,0
457,0,145,DR Smith,1,0,4,4,1,0,0,0,0,0,0,1,0,0,MM Sharma,lbw,13
457,0,51,AP Tare,1,0,1,0,0,0,0,0,0,0,0,0,0,0,JA Morkel,bowled,-6
457,0,237,KD Karthik,1,0,27,21,3,0,0,0,0,0,0,2,0,0,CH Morris,bowled,40
457,0,400,RG Sharma,1,0,5,2,0,0,0,0,0,0,0,1,0,0,JA Morkel,caught and bowled,4
457,0,57,AT Rayudu,1,0,37,37,4,0,0,0,0,0,0,0,0,0,DJ Bravo,bowled,41
457,0,232,KA Pollard,1,1,32,60,7,3,1,0,27,34,1,1,0,0,0,0,114
457,0,179,Harbhajan Singh,1,1,9,14,3,0,0,0,18,14,2,0,0,0,DJ Bravo,caught,71
457,0,379,R Dhawan,1,1,3,3,0,0,0,0,6,6,1,0,0,0,0,run out,28
457,0,299,MG Johnson,1,1,2,1,0,0,0,0,26,20,2,1,0,0,DJ Bravo,caught,59
457,0,469,SL Malinga,1,1,2,0,0,0,0,0,26,23,2,0,0,0,DJ Bravo,caught,46
457,0,368,PP Ojha,1,1,1,1,0,0,0,0,24,28,1,0,0,0,0,0,26
457,0,53,AR Patel,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
457,1,297,MEK Hussey,1,0,2,1,0,0,0,0,0,0,0,1,0,0,SL Malinga,bowled,5
457,1,285,M Vijay,1,0,20,18,2,0,0,0,0,0,0,0,0,0,MG Johnson,caught,20
457,1,466,SK Raina,1,0,1,0,0,0,0,0,0,0,0,0,0,0,SL Malinga,caught,-6
457,1,424,S Badrinath,1,0,3,0,0,0,0,0,0,0,0,0,0,0,MG Johnson,caught,-6
457,1,316,MS Dhoni,1,0,49,63,3,5,1,0,0,0,0,2,0,0,0,0,100
457,1,129,DJ Bravo,1,1,18,15,3,0,0,0,25,42,4,0,0,0,R Dhawan,caught,122
457,1,393,RA Jadeja,1,1,2,0,0,0,0,0,12,19,0,0,0,0,Harbhajan Singh,caught,-8
457,1,375,R Ashwin,1,1,19,9,0,0,0,0,19,22,0,0,0,0,KA Pollard,caught,3
457,1,103,CH Morris,1,1,1,0,0,0,0,0,25,25,2,0,0,0,Harbhajan Singh,caught,44
457,1,204,JA Morkel,1,1,10,10,0,1,0,0,18,14,2,0,0,0,PP Ojha,bowled,66
457,1,310,MM Sharma,1,1,2,0,0,0,0,0,24,26,1,0,0,0,0,0,19
458,0,158,G Gambhir,1,0,9,0,0,0,0,0,0,0,0,0,0,0,SL Malinga,bowled,-6
458,0,212,JH Kallis,1,1,46,72,5,3,1,0,18,23,0,1,0,0,SL Malinga,caught,99
458,0,306,MK Pandey,1,0,55,64,6,2,1,0,0,0,0,0,0,0,SL Malinga,bowled,82
458,0,418,RV Uthappa,1,0,2,1,0,0,0,0,0,0,0,0,2,0,Z Khan,caught,21
458,0,557,YK Pathan,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4
458,0,499,Shakib Al Hasan,1,1,3,1,0,0,0,0,24,29,1,0,0,0,SL Malinga,caught,20
458,0,454,SA Yadav,1,0,5,13,3,0,0,0,0,0,0,0,0,0,0,0,16
458,0,367,PP Chawla,0,1,0,0,0,0,0,0,19,15,1,0,0,0,0,0,29
458,0,480,SP Narine,0,1,0,0,0,0,0,0,24,24,4,0,0,0,0,0,108
458,0,279,M Morkel,0,1,0,0,0,0,0,0,24,16,1,0,0,0,0,0,29
458,0,392,R Vinay Kumar,0,1,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0
458,1,297,MEK Hussey,1,0,13,3,0,0,0,0,0,0,0,0,0,0,SP Narine,bowled,-3
458,1,51,AP Tare,1,0,22,24,2,1,0,0,0,0,0,0,0,0,Shakib Al Hasan,caught and bowled,28
458,1,57,AT Rayudu,1,0,40,48,4,0,0,0,0,0,0,0,0,0,SP Narine,stumped,52
458,1,400,RG Sharma,1,0,20,27,0,1,0,0,0,0,0,2,0,0,M Morkel,caught,45
458,1,111,CM Gautam,1,0,7,7,1,0,0,0,0,0,0,0,0,0,PP Chawla,stumped,8
458,1,232,KA Pollard,1,1,9,6,0,0,0,0,12,19,0,0,0,0,0,0,2
458,1,179,Harbhajan Singh,1,1,2,0,0,0,0,0,18,25,0,0,0,0,SP Narine,bowled,-6
458,1,368,PP Ojha,0,1,0,0,0,0,0,0,24,36,0,0,0,0,0,0,-2
458,1,104,CJ Anderson,1,1,8,2,0,0,0,0,18,33,0,1,0,0,SP Narine,bowled,-2
458,1,469,SL Malinga,0,1,0,0,0,0,0,0,25,27,4,0,0,0,0,0,108
458,1,563,Z Khan,0,1,0,0,0,0,0,0,27,23,1,0,0,0,0,0,27
459,0,289,MA Agarwal,1,0,11,6,0,0,0,0,0,0,0,0,0,0,MA Starc,caught,2
459,0,285,M Vijay,1,0,21,18,1,1,0,0,0,0,0,0,0,0,YS Chahal,bowled,21
459,0,237,KD Karthik,1,0,1,0,0,0,0,0,0,0,0,1,0,0,JA Morkel,caught,2
459,0,307,MK Tiwary,1,0,3,1,0,0,0,0,0,0,0,0,0,0,VR Aaron,caught,-5
459,0,218,JP Duminy,1,1,50,67,4,3,1,0,12,10,0,0,0,0,0,0,87
459,0,270,LRPL Taylor,1,0,40,43,4,0,0,0,0,0,0,0,0,0,0,0,47
459,0,209,JDS Neesham,0,1,0,0,0,0,0,0,12,22,0,0,0,0,0,0,-6
459,0,388,R Sharma,0,1,0,0,0,0,0,0,18,33,1,0,0,0,0,0,19
459,0,439,S Nadeem,0,1,0,0,0,0,0,0,18,32,0,0,0,0,0,0,-4
459,0,548,WD Parnell,0,1,0,0,0,0,0,0,18,19,0,0,0,0,0,0,0
459,0,327,Mohammed Shami,0,1,0,0,0,0,0,0,26,30,1,0,0,0,0,0,25
459,1,360,PA Patel,1,0,30,37,5,1,0,0,0,0,0,2,0,0,R Sharma,bowled,60
459,1,336,NJ Maddinson,1,0,6,4,1,0,0,0,0,0,0,0,0,0,Mohammed Shami,caught,3
459,1,534,V Kohli,1,0,38,49,2,3,0,0,0,0,0,1,0,0,0,0,65
459,1,562,Yuvraj Singh,1,1,30,52,3,5,1,0,12,16,0,0,0,0,0,0,73
459,1,27,AB Dinda,0,1,0,0,0,0,0,0,25,51,0,0,0,0,0,0,-6
459,1,558,YS Chahal,0,1,0,0,0,0,0,0,25,18,1,0,0,0,0,0,29
459,1,539,VR Aaron,0,1,0,0,0,0,0,0,20,9,1,0,0,0,0,0,31
459,1,204,JA Morkel,0,1,0,0,0,0,0,0,18,18,1,0,0,0,0,0,25
459,1,291,MA Starc,0,1,0,0,0,0,0,0,26,33,1,0,0,0,0,0,25
460,0,145,DR Smith,1,1,46,66,6,3,1,0,12,25,1,0,0,0,L Balaji,caught,105
460,0,80,BB McCullum,1,0,49,67,4,5,1,0,0,0,0,0,0,0,AR Patel,caught,89
460,0,466,SK Raina,1,0,19,24,2,0,0,0,0,0,0,0,0,0,P Awana,caught,26
460,0,316,MS Dhoni,1,0,11,26,3,1,0,0,0,0,0,0,0,0,L Balaji,caught,31
460,0,129,DJ Bravo,1,0,3,8,0,1,0,0,0,0,0,0,0,0,0,0,10
460,0,393,RA Jadeja,0,1,0,0,0,0,0,0,24,44,0,0,0,0,0,0,-6
460,0,352,P Negi,0,1,0,0,0,0,0,0,19,37,0,0,0,0,0,0,-6
460,0,375,R Ashwin,0,1,0,0,0,0,0,0,28,41,2,0,0,0,0,0,50
460,0,310,MM Sharma,0,1,0,0,0,0,0,0,17,35,0,0,0,0,0,0,-6
460,0,12,A Nehra,0,1,0,0,0,0,0,0,18,24,1,0,0,0,0,0,25
460,1,101,CA Pujara,1,0,10,13,2,0,0,0,0,0,0,0,0,0,R Ashwin,lbw,15
460,1,536,V Sehwag,1,0,10,19,4,0,0,0,0,0,0,1,0,0,A Nehra,bowled,31
460,1,122,DA Miller,1,0,37,54,3,3,1,0,0,0,0,0,0,0,0,0,71
460,1,163,GJ Bailey,1,0,10,17,2,0,0,0,0,0,0,1,0,0,0,0,27
460,1,164,GJ Maxwell,1,1,48,95,15,2,1,0,12,23,0,1,0,0,DR Smith,bowled,124
460,1,379,R Dhawan,0,1,0,0,0,0,0,0,18,21,0,1,0,0,0,0,8
460,1,257,L Balaji,0,1,0,0,0,0,0,0,26,44,2,0,0,0,0,0,46
460,1,299,MG Johnson,0,1,0,0,0,0,0,0,25,48,0,0,0,0,0,0,-6
460,1,347,P Awana,0,1,0,0,0,0,0,0,20,35,1,0,0,0,0,0,21
460,1,53,AR Patel,1,1,3,2,0,0,0,0,27,34,1,0,0,0,R Ashwin,lbw,25
461,0,41,AJ Finch,1,0,5,2,0,0,0,0,0,0,0,2,0,0,DS Kulkarni,caught,12
461,0,427,S Dhawan,1,0,37,38,3,1,0,0,0,0,0,1,0,0,R Bhatia,caught,51
461,0,123,DA Warner,1,0,35,32,1,0,0,0,0,0,0,0,0,0,R Bhatia,caught,33
461,0,243,KL Rahul,1,0,19,20,1,1,0,0,0,0,0,1,0,0,DS Kulkarni,caught,31
461,0,136,DJG Sammy,1,1,12,6,0,0,0,0,13,19,0,1,0,0,KW Richardson,caught,10
461,0,555,Y Venugopal Rao,1,0,12,16,1,0,0,0,0,0,0,0,0,0,0,0,17
461,0,250,KV Sharma,1,1,5,4,0,0,0,0,12,8,0,0,0,0,KW Richardson,caught,8
461,0,150,DW Steyn,0,1,0,0,0,0,0,0,24,29,2,0,0,0,0,0,50
461,0,9,A Mishra,0,1,0,0,0,0,0,0,24,27,2,0,0,0,0,0,50
461,0,184,I Sharma,0,1,0,0,0,0,0,0,25,29,1,0,0,0,0,0,25
461,0,72,B Kumar,0,1,0,0,0,0,0,0,21,23,1,0,0,0,0,0,25
461,1,44,AM Nayar,1,0,3,4,1,0,0,0,0,0,0,0,0,0,DW Steyn,lbw,5
461,1,45,AM Rahane,1,0,55,59,6,0,1,0,0,0,0,1,0,0,A Mishra,caught,81
461,1,492,SV Samson,1,0,9,3,0,0,0,0,0,0,0,1,0,0,B Kumar,caught,5
461,1,483,SR Watson,1,0,7,3,0,0,0,0,0,0,0,0,0,0,I Sharma,caught,-3
461,1,86,BJ Hodge,1,0,8,1,0,0,0,0,0,0,0,1,0,0,A Mishra,caught,3
461,1,491,STR Binny,1,1,32,48,4,1,0,0,6,7,0,0,0,0,0,0,54
461,1,376,R Bhatia,1,1,3,4,1,0,0,0,24,22,2,0,0,0,DW Steyn,caught,57
461,1,371,PV Tambe,0,1,0,0,0,0,0,0,25,23,0,0,0,0,0,0,2
461,1,219,JP Faulkner,1,1,2,8,2,0,0,0,19,30,0,0,0,0,0,0,8
461,1,251,KW Richardson,0,1,0,0,0,0,0,0,26,27,2,3,0,0,0,0,74
461,1,146,DS Kulkarni,0,1,0,0,0,0,0,0,25,24,2,0,0,0,0,0,52
462,0,297,MEK Hussey,1,0,15,16,2,0,0,0,0,0,0,0,0,0,JA Morkel,caught,18
462,0,51,AP Tare,1,0,20,17,2,0,0,0,0,0,0,0,0,0,VR Aaron,caught,19
462,0,57,AT Rayudu,1,0,37,35,1,0,0,0,0,0,0,0,0,0,MA Starc,caught,36
462,0,400,RG Sharma,1,0,5,2,0,0,0,0,0,0,0,0,0,0,YS Chahal,caught,-4
462,0,232,KA Pollard,1,0,7,3,0,0,0,0,0,0,0,0,0,0,YS Chahal,caught,-3
462,0,104,CJ Anderson,1,0,20,18,2,0,0,0,0,0,0,0,0,0,MA Starc,caught,20
462,0,179,Harbhajan Singh,1,1,8,8,1,0,0,0,24,15,0,1,0,0,VR Aaron,bowled,23
462,0,563,Z Khan,1,1,2,0,0,0,0,0,25,21,2,0,0,0,AB Dinda,caught,46
462,0,469,SL Malinga,1,1,4,2,0,0,0,0,21,29,1,0,0,0,0,0,23
462,0,368,PP Ojha,1,1,5,1,0,0,0,0,24,37,0,0,0,0,0,0,-7
462,0,213,JJ Bumrah,1,1,1,1,0,0,0,0,12,14,0,0,0,0,0,0,1
462,1,336,NJ Maddinson,1,0,8,12,2,0,0,0,0,0,0,1,0,0,SL Malinga,bowled,22
462,1,360,PA Patel,1,0,46,57,7,0,1,0,0,0,0,0,0,0,0,0,72
462,1,534,V Kohli,1,0,2,0,0,0,0,0,0,0,0,1,0,0,Z Khan,caught,2
462,1,29,AB de Villiers,1,0,48,45,3,1,0,0,0,0,0,2,0,0,0,0,66
462,1,441,S Rana,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16
462,1,562,Yuvraj Singh,1,1,2,0,0,0,0,0,7,6,0,0,0,0,Z Khan,lbw,-4
462,1,27,AB Dinda,0,1,0,0,0,0,0,0,24,14,1,0,0,0,0,0,31
462,1,558,YS Chahal,0,1,0,0,0,0,0,0,24,17,2,1,0,0,0,0,62
462,1,539,VR Aaron,0,1,0,0,0,0,0,0,25,32,2,0,0,0,0,0,50
462,1,204,JA Morkel,0,1,0,0,0,0,0,0,20,24,1,0,0,0,0,0,25
462,1,291,MA Starc,0,1,0,0,0,0,0,0,24,22,2,0,0,0,0,0,52
463,0,212,JH Kallis,1,1,2,0,0,0,0,0,12,16,1,0,0,0,Mohammed Shami,caught,19
463,0,158,G Gambhir,1,0,5,0,0,0,0,0,0,0,0,0,0,0,NM Coulter-Nile,caught,-6
463,0,306,MK Pandey,1,0,47,48,5,0,0,0,0,0,0,0,0,0,S Nadeem,bowled,53
463,0,418,RV Uthappa,1,0,41,55,6,1,1,0,0,0,0,0,0,0,JD Unadkat,caught,71
463,0,499,Shakib Al Hasan,1,1,22,30,2,1,0,0,19,25,0,0,0,0,0,0,34
463,0,557,YK Pathan,1,0,9,11,1,0,0,0,0,0,0,1,0,0,NM Coulter-Nile,bowled,20
463,0,454,SA Yadav,1,0,3,8,2,0,0,0,0,0,0,0,0,0,0,0,10
463,0,480,SP Narine,0,1,0,0,0,0,0,0,24,22,1,1,0,0,0,0,35
463,0,367,PP Chawla,0,1,0,0,0,0,0,0,15,27,1,1,0,0,0,0,29
463,0,279,M Morkel,0,1,0,0,0,0,0,0,26,41,2,0,0,0,0,0,48
463,0,392,R Vinay Kumar,0,1,0,0,0,0,0,0,24,36,1,0,0,0,0,0,23
463,1,285,M Vijay,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,run out,-6
463,1,289,MA Agarwal,1,0,15,26,3,0,0,0,0,0,0,0,0,0,M Morkel,caught,29
463,1,237,KD Karthik,1,0,40,56,5,2,1,0,0,0,0,0,0,0,SP Narine,lbw,73
463,1,270,LRPL Taylor,1,0,9,6,1,0,0,0,0,0,0,2,0,0,JH Kallis,bowled,21
463,1,307,MK Tiwary,1,0,6,8,1,0,0,0,0,0,0,0,0,0,M Morkel,caught,9
463,1,218,JP Duminy,1,1,37,52,3,3,1,0,18,25,0,1,0,0,0,0,77
463,1,439,S Nadeem,0,1,0,0,0,0,0,0,18,29,1,0,0,0,0,0,23
463,1,209,JDS Neesham,1,1,11,8,0,1,0,0,14,26,0,0,0,0,PP Chawla,caught,4
463,1,207,JD Unadkat,0,1,0,0,0,0,0,0,24,25,1,0,0,0,0,0,25
463,1,340,NM Coulter-Nile,0,1,0,0,0,0,0,0,26,27,2,0,0,0,0,0,50
463,1,327,Mohammed Shami,0,1,0,0,0,0,0,0,29,34,1,0,0,0,0,0,25
464,0,44,AM Nayar,1,0,21,23,2,1,0,0,0,0,0,0,0,0,M Kartik,lbw,27
464,0,45,AM Rahane,1,0,8,13,2,0,0,0,0,0,0,0,0,0,0,0,15
464,0,492,SV Samson,1,0,34,52,3,4,1,0,0,0,0,0,0,0,P Awana,bowled,71
464,0,483,SR Watson,1,0,30,50,5,3,1,0,0,0,0,0,0,0,AR Patel,bowled,69
464,0,491,STR Binny,1,1,8,12,0,1,0,0,6,5,0,1,0,0,MG Johnson,caught,24
464,0,481,SPD Smith,1,0,15,27,5,0,0,0,0,0,0,1,0,0,0,0,40
464,0,219,JP Faulkner,1,1,7,8,0,1,0,0,23,46,1,0,0,0,0,0,29
464,0,376,R Bhatia,0,1,0,0,0,0,0,0,19,39,0,0,0,0,0,0,-6
464,0,371,PV Tambe,0,1,0,0,0,0,0,0,24,28,0,0,0,0,0,0,0
464,0,146,DS Kulkarni,0,1,0,0,0,0,0,0,25,50,1,1,0,0,0,0,27
464,0,251,KW Richardson,0,1,0,0,0,0,0,0,19,25,1,0,0,0,0,0,25
464,1,101,CA Pujara,1,0,38,40,3,0,0,0,0,0,0,0,0,0,0,0,43
464,1,536,V Sehwag,1,0,8,2,0,0,0,0,0,0,0,0,0,0,DS Kulkarni,caught,-4
464,1,549,WP Saha,1,0,3,2,0,0,0,0,0,0,0,0,0,0,JP Faulkner,caught,0
464,1,164,GJ Maxwell,1,0,47,89,8,6,1,0,0,0,0,0,0,0,KW Richardson,caught,117
464,1,122,DA Miller,1,0,20,51,0,6,1,0,0,0,0,1,0,0,0,0,79
464,1,163,GJ Bailey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1,274,M Kartik,0,1,0,0,0,0,0,0,25,51,1,0,0,0,0,0,19
464,1,257,L Balaji,0,1,0,0,0,0,0,0,24,46,0,0,0,0,0,0,-6
464,1,347,P Awana,0,1,0,0,0,0,0,0,25,40,1,0,0,0,0,0,23
464,1,299,MG Johnson,0,1,0,0,0,0,0,0,25,32,1,0,0,0,0,0,25
464,1,53,AR Patel,0,1,0,0,0,0,0,0,24,22,1,0,0,0,0,0,27
465,0,145,DR Smith,1,1,29,29,3,0,0,0,13,14,1,0,0,0,S Nadeem,bowled,57
465,0,80,BB McCullum,1,0,10,9,1,0,0,0,0,0,0,1,0,0,JD Unadkat,caught,18
465,0,466,SK Raina,1,0,42,56,5,1,1,0,0,0,0,3,0,0,JDS Neesham,caught,95
465,0,155,F du Plessis,1,0,17,24,1,1,0,0,0,0,0,2,0,0,Mohammed Shami,caught,43
465,0,316,MS Dhoni,1,0,15,32,2,2,0,0,0,0,0,1,0,0,JD Unadkat,caught,46
465,0,393,RA Jadeja,1,1,3,7,0,1,0,0,16,18,2,0,0,0,JD Unadkat,caught,59
